OrgCode,OrgName,Procedure,Measure,Modelled_Records_2011,Modelled_Records_2012,Modelled_Records_2013,Modelled_Records_2014,Modelled_Records_2015,Modelled_Records_2016,Modelled_Records_2017,Modelled_Records_2018,Modelled_Records_2019,Adjusted_Health_Gain_2011,Adjusted_Health_Gain_2012,Adjusted_Health_Gain_2013,Adjusted_Health_Gain_2014,Adjusted_Health_Gain_2015,Adjusted_Health_Gain_2016,Adjusted_Health_Gain_2017,Adjusted_Health_Gain_2018,Adjusted_Health_Gain_2019,Outlier_2011,Outlier_2012,Outlier_2013,Outlier_2014,Outlier_2015,Outlier_2016,Outlier_2017,Outlier_2018,Outlier_2019
NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",Hip Replacement Primary,EQ-5D Index,0,0,0,0,0,15,25,22,4,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",Knee Replacement Primary,EQ-5D Index,0,0,0,0,0,17,19,27,7,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",Total Hip Replacement,EQ-5D Index,0,0,0,0,0,15,25,23,4,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",Total Knee Replacement,EQ-5D Index,0,0,0,0,0,17,19,27,7,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",Hip Replacement Primary,Oxford Hip Score,0,0,0,0,0,16,28,22,4,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",Total Hip Replacement,Oxford Hip Score,0,0,0,0,0,16,28,23,4,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",Knee Replacement Primary,Oxford Knee Score,0,0,0,0,0,18,21,28,7,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",Total Knee Replacement,Oxford Knee Score,0,0,0,0,0,18,21,28,7,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Hip Replacement Primary,EQ VAS,0,22,64,66,58,69,43,85,31,-,-,9.202,12.027,11.401,14.429,16.86,16.371,15.79,No procedures,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Knee Replacement Primary,EQ VAS,0,19,41,71,48,48,54,86,42,-,-,1.174,7.177,6.15,2.794,9.936,8.88,5.081,No procedures,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Total Hip Replacement,EQ VAS,10,22,65,66,58,69,44,85,31,-,-,8.308,11.332,10.694,13.401,16.151,15.355,14.69,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Total Knee Replacement,EQ VAS,13,19,41,71,50,48,55,87,42,-,-,0.726,6.816,6.009,1.932,9.94,8.427,4.486,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Hip Replacement Primary,EQ-5D Index,0,23,65,73,69,70,54,95,35,-,-,0.428,0.425,0.464,0.517,0.52,0.501,0.5,No procedures,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Knee Replacement Primary,EQ-5D Index,0,18,44,80,61,52,63,90,48,-,-,0.292,0.34,0.344,0.309,0.353,0.366,0.312,No procedures,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Total Hip Replacement,EQ-5D Index,11,23,66,73,69,70,55,95,35,-,-,0.412,0.412,0.453,0.502,0.499,0.48,0.474,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Total Knee Replacement,EQ-5D Index,15,18,44,80,64,52,64,91,48,-,-,0.283,0.334,0.325,0.301,0.355,0.354,0.309,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Hip Replacement Primary,Oxford Hip Score,0,27,68,79,74,81,58,100,35,-,-,20.289,21.549,20.192,23.763,24.805,23.976,24.078,No procedures,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Total Hip Replacement,Oxford Hip Score,12,27,69,79,74,81,59,100,35,-,-,19.137,20.451,19.351,22.888,23.45,22.487,22.613,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Knee Replacement Primary,Oxford Knee Score,0,21,43,84,64,59,71,102,50,-,-,14.776,17.138,17.451,16.218,17.819,19.15,16.642,No procedures,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Total Knee Replacement,Oxford Knee Score,15,21,43,84,67,59,72,103,50,-,-,14.685,17.062,17.196,15.986,17.927,18.793,16.611,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Hip Replacement Primary,EQ VAS,0,0,0,*,9,2,10,27,13,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Knee Replacement Primary,EQ VAS,0,0,0,6,6,8,5,14,8,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Total Hip Replacement,EQ VAS,0,0,0,*,9,2,10,27,13,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Total Knee Replacement,EQ VAS,0,0,0,6,6,8,5,14,8,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Hip Replacement Primary,EQ-5D Index,0,0,0,*,10,1,11,26,12,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Knee Replacement Primary,EQ-5D Index,0,0,0,*,9,8,5,15,8,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Total Hip Replacement,EQ-5D Index,0,0,0,*,10,1,11,26,12,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Total Knee Replacement,EQ-5D Index,0,0,0,*,9,8,5,15,8,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Hip Replacement Primary,Oxford Hip Score,0,0,0,*,11,3,11,29,13,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Total Hip Replacement,Oxford Hip Score,0,0,0,*,11,3,11,29,13,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Knee Replacement Primary,Oxford Knee Score,0,0,0,6,10,9,6,16,9,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Total Knee Replacement,Oxford Knee Score,0,0,0,6,10,9,6,16,9,-,-,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Hip Replacement Primary,EQ VAS,0,0,*,11,11,30,25,41,17,-,-,-,-,-,14.966,-,17.325,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records,Not an outlier,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Knee Replacement Primary,EQ VAS,0,0,*,12,10,20,19,57,12,-,-,-,-,-,-,-,6.863,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Total Hip Replacement,EQ VAS,0,0,*,11,11,30,25,41,17,-,-,-,-,-,14.816,-,17.239,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records,Not an outlier,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Total Knee Replacement,EQ VAS,0,0,*,13,10,20,19,57,12,-,-,-,-,-,-,-,6.236,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Hip Replacement Primary,EQ-5D Index,0,0,*,12,9,29,26,45,17,-,-,-,-,-,-,-,0.471,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Knee Replacement Primary,EQ-5D Index,0,0,*,13,12,19,23,61,12,-,-,-,-,-,-,-,0.368,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Total Hip Replacement,EQ-5D Index,0,0,*,12,9,29,26,45,17,-,-,-,-,-,-,-,0.466,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Total Knee Replacement,EQ-5D Index,0,0,*,13,12,19,23,61,12,-,-,-,-,-,-,-,0.361,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Hip Replacement Primary,Oxford Hip Score,0,0,*,14,11,33,27,46,22,-,-,-,-,-,23.305,-,23.198,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records,Not an outlier,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Total Hip Replacement,Oxford Hip Score,0,0,*,14,11,33,27,46,22,-,-,-,-,-,23.714,-,22.793,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records,Not an outlier,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Knee Replacement Primary,Oxford Knee Score,0,0,6,14,13,23,27,63,14,-,-,-,-,-,-,-,17.97,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Total Knee Replacement,Oxford Knee Score,0,0,6,14,13,23,27,63,14,-,-,-,-,-,-,-,17.79,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Hip Replacement Primary,EQ VAS,0,27,31,19,53,66,60,40,20,-,-,14.692,-,16.249,20.177,17.982,15.866,-,No procedures,Insufficient records,Not an outlier,Insufficient records,Not an outlier,Positive outlier (99.8%),Not an outlier,Not an outlier,Insufficient records
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Knee Replacement Primary,EQ VAS,0,40,35,38,44,45,56,63,32,-,13.652,16.01,15.406,12.628,14.232,14.323,9.381,12.847,No procedures,Positive outlier (99.8%),Positive outlier (99.8%),Positive outlier (99.8%),Positive outlier (95%),Positive outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Total Hip Replacement,EQ VAS,14,27,31,19,53,66,60,40,20,-,-,14.261,-,16.142,20.21,17.432,15.659,-,Insufficient records,Insufficient records,Not an outlier,Insufficient records,Not an outlier,Positive outlier (99.8%),Not an outlier,Not an outlier,Insufficient records
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Total Knee Replacement,EQ VAS,21,41,35,38,44,45,56,63,32,-,13.339,15.082,14.56,11.882,13.696,13.485,8.731,11.622,Insufficient records,Positive outlier (99.8%),Positive outlier (99.8%),Positive outlier (99.8%),Positive outlier (95%),Positive outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Hip Replacement Primary,EQ-5D Index,0,26,32,20,51,66,59,40,19,-,-,0.484,-,0.498,0.537,0.521,0.479,-,No procedures,Insufficient records,Not an outlier,Insufficient records,Positive outlier (95%),Positive outlier (99.8%),Not an outlier,Not an outlier,Insufficient records
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Knee Replacement Primary,EQ-5D Index,0,39,35,37,47,47,59,63,33,-,0.386,0.425,0.418,0.374,0.346,0.417,0.341,0.377,No procedures,Not an outlier,Positive outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Total Hip Replacement,EQ-5D Index,14,26,32,20,51,66,59,40,19,-,-,0.475,-,0.491,0.533,0.504,0.463,-,Insufficient records,Insufficient records,Not an outlier,Insufficient records,Positive outlier (95%),Positive outlier (99.8%),Not an outlier,Not an outlier,Insufficient records
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Total Knee Replacement,EQ-5D Index,19,40,35,37,47,47,59,63,33,-,0.383,0.409,0.409,0.366,0.337,0.404,0.331,0.362,Insufficient records,Not an outlier,Positive outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Hip Replacement Primary,Oxford Hip Score,0,30,32,23,55,67,59,43,22,-,24.689,23.566,-,22.953,22.93,23.457,23.412,-,No procedures,Positive outlier (95%),Not an outlier,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Total Hip Replacement,Oxford Hip Score,14,30,32,23,55,67,59,43,22,-,24.658,23.357,-,23.027,23.049,23.372,23.374,-,Insufficient records,Positive outlier (95%),Not an outlier,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Knee Replacement Primary,Oxford Knee Score,0,38,37,39,49,48,62,65,32,-,17.602,19.192,18.699,15.37,16.963,19.711,18.386,18.962,No procedures,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Total Knee Replacement,Oxford Knee Score,21,39,37,39,49,48,62,65,32,-,17.278,18.528,18.327,15.016,16.628,19.223,18.105,18.487,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Hip Replacement Primary,EQ VAS,0,48,47,59,40,59,50,63,25,-,11.204,17.242,10.111,10.647,11.956,14.416,14.632,-,No procedures,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Knee Replacement Primary,EQ VAS,0,75,60,67,55,70,68,53,22,-,6.931,1.413,10.726,9.008,6.748,7.289,8.195,-,No procedures,Not an outlier,Negative outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Total Hip Replacement,EQ VAS,45,49,47,59,40,60,50,63,25,10.444,11.026,16.993,10.325,10.412,12.064,14.012,14.527,-,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Total Knee Replacement,EQ VAS,49,75,60,67,55,70,68,54,22,5.31,6.668,0.946,10.421,8.545,6.56,6.383,7.628,-,Not an outlier,Not an outlier,Negative outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Hip Replacement Primary,EQ-5D Index,0,48,49,62,41,65,53,72,26,-,0.428,0.49,0.437,0.407,0.434,0.471,0.426,-,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Knee Replacement Primary,EQ-5D Index,0,77,64,70,56,73,69,56,24,-,0.295,0.298,0.31,0.36,0.255,0.35,0.35,-,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Insufficient records
